,id,label,tokenized
12144,2630106,0,"['이렇다', '평점', '많이', '주', '면', '이렇다', '자꾸', '만들다']"
12145,6319639,0,"['첨', '에는', '괜찮다', '햇', '지만', '나중', '에는', '게', '뭔가', '햇던', '드라마', '첨으로', '자다', '드라마']"
12146,5340783,0,"['재미', '없다', '왜', '야']"
12147,7140481,1,"['보다', '나다', '왜', '울다', '모르다', '신기하다', '영화']"
12148,9625718,0,"['영화', '괜찮다', '포스터', '문제', '임', '원작', '포스터', '보다', '다', '들다']"
12149,5526368,1,"['홍콩영화', '최고', '영화', '중', '하나']"
12150,7804069,1,"['평점', '보다', '보다', '솔직하다', '기', '대', '이상', '잘봣습니', '다']"
12151,10138612,0,"['평점', '가가', '점', '밖에', '안', '주다', '왜', '비난', '받다', '야하다', '점주', '면서', '쓰레기', '영화', '라고', '사람', '있다', '사람', '마다', '영', '화보', '눈', '다르다', '많다', '평론가', '동일하다', '점', '씩', '준걸', '보다', '타당', '평점', '이라', '생각', '다', '니', '같다', '막눈', '이랑', '평점', '다르다', '평론가', '비다', '짓', '개', '한심하다', '보이다']"
12152,8771447,1,"['박', '넘다', '재밌다', '시즌', '때', '팬', '다시', '다', '모이다', '얍']"
12153,9741580,1,"['서편제', '정말', '감동', '적', '이다']"
12154,8170441,1,"['감동', '임', '돠흑흑']"
12155,9423403,1,"['물고기', '일', '때', '포뇨', '조금', '더', '귀엽다', '할머니', '맘껏', '뛰다', '노시', '장면', '감동', '적다']"
12156,7041993,0,"['평점', '평점', '일', '뿐', '끝', '너무', '허무하다', '솔직하다', '에비게일', '천재', '음악', '소녀', '로', '나오다', '하니', '보다', '못', '거', '같다']"
12157,7682866,1,['꿀잼']
12158,9284853,1,"['편', '비', '떨어지다', '듯', '느껴지다', '그만큼', '편이', '좋다']"
12159,8628271,1,"['가볍다', '볼', '수', '있다', '영화', 'ㅋ']"
12160,3055175,1,"['그남자', '표정', '너무', '많다', '담다', '있다']"
12161,9245926,0,"['참내', '일', '본', '천왕', '용단', '을', '내다', '평화', '가져오다', '미치다', '대사', '이런', '걸', '영화', '라고']"
12162,2450954,0,"['연애', '얘기', '만', '아니다', '꽤', '괜찮다', '드라마', '이다']"
12163,3525763,0,"['진짜', '재미없다']"
12164,9607747,1,"['스릴러', '장르', '간간히', '끼다', '코미디', '좋다', '그', '코믹', '있다', '부분', '어이없다', '아니다', '영화', '내용', '적합하다', '의미', '있다', '코믹', '적', '인', '요소', '라', '더', '보기', '좋다', '영화', '지루하다', '틈', '없다']"
12165,3479293,0,"['효', '감동', '이렇게', '억지로', '주', '려고', '되다', '아니다']"
12166,8860733,1,"['진짜', '배', '잡고', '웃다', 'ㅋㅋㅋㅋ', '꿀잼']"
12167,5792576,0,"['질질', '짜다']"
12168,9587708,0,"['쓸데없다', '베드', '신', '너무', '많다', '게', '팔', '점', '대', '라니', 'ㅡㅡ']"
12169,7704608,0,"['무슨', '영환', '지', '모르다', 'ㅡㅡ']"
12170,2847055,1,"['영화', '바로', '기적', '이다']"
12171,6369242,0,"['뭐', '냐', '왜', '이렇게', '재미없다', '만들다']"
12172,9585000,0,"['평점', '장난', '치', '지', '맙시', '다', 'ㅡㅡ']"
12173,2225336,1,"['보다', '몇', '년', '지나다', '갑자기', '생각나다', '여운', '오래', '남다', '뭉클하다', '영화']"
12174,1657887,0,"['단지', '뮤지컬']"
12175,9761335,1,"['진정하다', '타잔', '을', '볼', '수', '있다']"
12176,8117838,1,"['지금', '보다', '쟁', '나', '요추', '천하다']"
12177,8843710,0,"['영화', '라는', '이름', '돈', '영화', '다큐', '로', '나오다', '적절하다']"
12178,9128400,0,"['여주', '섹시하다', '싸다', '맛', '돋보이다', '넹']"
12179,296314,1,"['나르다', '처음', '울', '게', '만들다', '영화', '옥소리', '누님', '짱']"
12180,5790083,0,"['짜증나다', '돌다', '버리다', '정도', '로', '재미없다']"
12181,2732381,0,"['나', '야말로', '자아', '분열', '히로시', '팬', '으로서의', '나', '냉철하다', '평가자', '로서', '나', '후자', '이기다']"
12182,3173259,0,"['어이없다', '얘', '영화', 'ㅋㅋ', '백설공주', '냐', 'ㅋㅋ', '킬링타임', '안', '돼다', '영화']"
12183,10260588,0,"['물론', '슬프다', '하지만', '젠', '이렇다', '장면', '이렇다', '느낌', '지겹다', '한효주', '너무', '너무', '예쁘다', '찍다', '그', '표정', '연', '기도', '지겹다', '뮤직비디오', '로', '쓰이다', '딱이다', '영화']"
12184,8178637,0,"['더럽다', '별로', '인', '영화', '극장', '서', '보다']"
12185,9150494,1,"['재밌다', '말', '필요없다']"
12186,3322149,1,"['완전', '센트', '야']"
12187,1400928,0,"['만화', '보단', '영화로', '로빈훗', '을', '알', '게', '되다', 'ㅋㅋ']"
12188,9568884,0,"['별로', '너무', '오래도록', '나오다', '효과음', '땜', '머리', '아프다', '사랑스럽다', '다기', '보다', '짜증', '두통', '을', '유발', '로맨틱', '영화']"
12189,9576425,1,"['여러가지', '버젼', '있다', '보다', '매니아', '적', '보다', '재미', '있다', '전설', '이라고', '부르다', '충분하다']"
12190,781310,0,"['그', '당시', '엔', '미인', '이다', '지', '금보', '니', '미인도', '아니다']"
12191,9219514,0,"['김지영', '씨', '캐릭터', '너무', '답답하다', '대체', '일반', '상식', '선', '을', '뛰어넘다', '막장드라마', '쓰다', '작가', '님', '께', '한마디', '아침', '부터', '소리', '고래고래', '지르다', '시청률', '올라가다', '지세', '상', '좋다', '영향', '을', '주다', '드라마', '만나다']"
12192,9932577,0,"['아', '정말', '너무', '너무', '지루하다', '짧다', '스토리', '몇개', '넣다', '만들다', '영화', '라니', '역시', '뽀로로', '영화', '만', '게', '없다']"
12193,8402119,0,"['쓰레기', '에프', '급', '영화', '피칠갑', '만', '나오다', '게', '무슨', '월드', '스타', '라고']"
12194,10264443,0,"['개봉', '당시', '안보', '고', '천만', '영화', '유일하다', '아직', '까지', '못', '보다', '영화', '라', '지금', '보다', '정말', '너무하다', '싶다', '정도', '로', '영화', '허다', '술함', '천만', '영화', '리스트', '중', '가장', '질', '떨어지다', '영화']"
12195,9736377,0,"['아이', '좋아하다', '그냥', '크다', '화면', '보다', '느낌', '말고는', '특별하다', '전혀', '없다', 'ㅡㅡ']"
12196,6858291,0,"['징그럽다', '지루하다']"
12197,9684591,1,"['밥', '딜런', '되다', '못', '을', '위', '연가']"
12198,10222963,1,"['리처드', '너', '판', '감독', '편집', '보다', '보아', '요', '영화', '달라지다']"
12199,5189169,0,"['거', '보다', '돈', '쓸다', '여친', '에게', '위스퍼', '선물', 'ㅡㅡ']"
12200,10094701,0,"['알바', '장난', '하나', '이딴', '게', '재다']"
12201,7319779,0,"['대사', '너무', '없다', '정', '황도', '제대로', '파악', '상당하다', '힘드다', '영화', '말', '않다', '모르다']"
12202,9116626,1,"['그로테스크', '표현', '이나', '게리', '올', '드', '만', '배우', '연기력', '최고', '이다']"
12203,370441,0,"['너무', '늦다', '나오다', '골리앗', '떨어지다', '연출', '력']"
12204,3094527,0,"['영', '꽝', '주인공', '보고', '보다', '완전', '쉣']"
12205,4192848,0,"['거치다', '익숙하다']"
12206,8912247,1,"['관객', '까지', '모두', '의심', '빠지다', '만', '드', '네', '요']"
12207,9234313,1,"['자극', '적', '인', '소재', '홍수', '속', '발견', '귀', '작품', '가족', '대', '해나', '부모', '대해', '많다', '생각', '을', '갖다', '준영', '화', '이다', '정말', '보다']"
12208,7252009,0,"['나', '별로', '이다', '유치하다', '마지막', '장면', '진짜', 'ㅋㅋㅋㅋㅋ', '두', '명', '만', '안', '죽다', '어이없다', '엇슴']"
12209,7449778,0,"['담담하다', '표현', '어색하다', '감독', '시선', '존재', '않다', '무엇', '하나', '건지다', '못', '겉', '핥다', '식', '영화', '처음', '만나다', '보다', '음악', '더', '훌륭하다', '다큐']"
12210,9894180,1,"['페덱스', '라면', '가능하다']"
12211,8833078,1,"['씩씩하다', '사랑스럽다']"
12212,7080322,0,['재미없다']
12213,6686673,1,"['반전', '좋다', '제']"
12214,8022324,0,"['여', '년전', '보고', '충격', '받다', '기억']"
12215,9985066,1,"['설사', '길', '에서', '지', '영민', '을', '만나다', '백', '주', '대낮', '살리다', '달라', '고', '외치다', '되다', '일', '이다', '그렇다', '왜', '슈퍼', '들어가다']"
12216,2733311,1,"['거장', '느끼다', '인생', '관', '진솔하다', '진정하다', '영화', '이다']"
12217,41166,1,"['재개', '봉하', '라']"
12218,5626600,0,"['쓰레기', '그것', '재활용', '조차', '안되다', '대기층', '찌그러지다', '나대다', '개', '같다', '쓰레기', '임']"
12219,9677624,0,"['나왕', '세계', '균형', '깨지다', '시작', '바탕', '자신', '을', '부정', '검', '을', '뺏다', '위해', '아빠', '죽', '임검', '이안', '열리다', '무작정', '도망', '마법사', '만남', '마법사', '랑', '여행', '노예', '되다', '노예', '탈출', '여자애', '만남', '나쁘다', '놈', '마법사', '찾다', '잡히다', '검열', '림', '여자애', '알', '고', '보다', '용', '해피엔딩', '결론', '보다']"
12220,3318298,1,"['생각', '보다', '꽤', '나', '재다', 'ㅎ', '장르', '알다', '없다', '독특하다', '랄', '끄다', 'ㅋ']"
12221,9937119,1,"['두', '주인공', '연기', '무릎', '을', '탁', '치', '고', '가다']"
12222,2545254,0,"['힘들다', '끝', '까지', '보다', 'ㅡㅡ', '끝', '까지', '보신', '분들', '대단하다', '수고']"
12223,6411475,1,"['단순하다', '유치하다', '않다', '이런', '쪽', '에선', '괜찮다', '영화']"
12224,9411897,1,"['스토리', '놀라다', '연기력', '놀라다', '년도', '영화', '놀라다']"
12225,8041240,0,"['연', '기', '진짜', '더럽다', '못', '하나같이']"
12226,549164,0,"['보지', '마르다']"
12227,8820521,0,"['진짜', '내', '인생', '최악', '영화', '보다', '내내', '스크린', '을', '찢다', '버리다', '싶다']"
12228,4684438,0,"['주온', '보다', '못', '영화', '되다', '않다']"
12229,9335324,0,"['진짜', '지루함', 'ㅠㅠ']"
12230,10094534,1,"['배트맨', '시리즈', '중', '최고', '영화관', '에서', '보고', '재방', '을', '보다', '또', '보다', '재밌다']"
12231,5822914,1,"['영진위', '걸작', '재', '발견', '에서', '감명', '받다']"
12232,10124499,0,"['꼭', '보삼', '공백', '제외', '열자', '끝']"
12233,7952560,1,"['감상', '완료']"
12234,8744352,0,"['어처구니', '없다', '효']"
12235,7669871,1,"['역시', '김은숙', '작가', '쓸다', '드라마', '다', '재밌다']"
12236,2998557,0,"['평점', '조차', '주기', '싫다', '쓰레기', '우익', '영화']"
12237,9764903,1,"['나', '만', '당하다', '없다', '보다']"
12238,3402849,0,"['뭐', '냐', '이건', '성', '인용', '애', '영화', '인가', '잔인하다', '약간', '야하다', '내용', '엄청', '유치하다']"
12239,1583841,1,"['너무', '재미있다', '슬프다', '기도']"
12240,8209031,0,"['영화', '아무렇다', '관련', '없다', '가레스', '베일', '묻히다', '비운', '영화', '그냥', '딱', '독립영화', '수준', '임', '이상은', '절대', '아니다', '개인', '적', '으론', '안', '보다']"
12241,1197390,1,['기발하다']
12242,8250626,0,"['제', '그만', '질질', '끌', '고막', '내다', '어쩜', '이렇게', '답답하다', '드라마', '있다', '정말', '이런', '글', '첨', '올리다', '보다', '민경', '채다', '착하다', '아니다', '멍청하다', '오히려', '은희', '수', '한테', '표', '주다', '끝내주다', '보고', '나다', '짜증', '이나', '네', '요']"
12243,4460311,0,"['미디어', '역활', '을', '정확', '보여주다', '너무나', '지루하다']"
12244,9665833,1,"['언어유희', '향연', '말', '만하', '면', '어록', '이네', '꿀잼']"
12245,7562606,0,"['실화', '하지만', '프라이', '멀다', '피어', '완전하다', '배', '끼다', '작품']"
12246,3934540,0,"['유치', '찬란하다', '대사', '어처구니', '없다', '영화']"
12247,2887657,0,"['어설프다', '멜로영화', '질색', '이다']"
12248,21581,1,"['내', '평생', '거', '보다', '골', '때리다', '코미디', '못', '보다', '어디서', '방영', '해주']"
12249,9486150,0,"['내', '영화', '만들다', '것', '보단', '만들다']"
12250,9984003,0,"['이건', '영상', '화하다', '아니다', '화로', '남다']"
12251,1335473,0,"['정말', '지루']"
12252,7442185,0,"['전개', '너무', '느리다', '영화', '내내', '대사', '몇', '마디', '남자', '여자', '앉다', '걷다', '찍다', '그게', '다다']"
12253,6104475,1,"['박종훈', '씨', '연기력', '돋보이다']"
12254,1938945,0,"['솔직하다', '별로']"
12255,4653566,1,"['전쟁', '잔혹하다', '참상', '마지막', '에는', '정말', '잃다', '만들다']"
12256,9675022,0,"['올드보이', '주제', '그렇다', '쉽다', '영화', '아니다', '그렇다', '공감', '하고', '질감', '을', '느끼다', '몰입', '만들다', '것', '박', '감독', '올드보이', '다', '그런데', '이영화', '보다', '내내', '팬픽', '을', '보다', '느끼다', '보고', '싶다', '말리다', '않다', '영화', '재미없다']"
12257,3038611,0,"['해양', '괴수', '물이', '봇', '몰다', '쏟아지다', '나오다', '시절', '영화', '중', '하나라', '그렇다', '그냥', '그런', '범작']"
12258,7956336,1,"['난', '애초', '다운', '받다', '년뒤', '보다', '포스터', '기', '억', '안나', '서', '액션', '인지', '드라만', '지', '모르다', '보다', '그렇다', '잔잔하다', '속', '나오다', '액션', '맘', '들다', '물론', '전', '액션', '을', '주로', '보다', '아니다', '살인', '병기', '로', '키워지다', '소녀', '세상', '만나다', '성장하다', '이야기', '더', '초점', '을', '두다']"
12259,5446838,0,"['긴장감', '없다', '개연', '성', '없다', '전개', '그중', '제일', '짜증나다', '엄마', '라는', '사람']"
12260,1141358,0,"['난', '펠레', '언제', '축구', '궁금하다', '보다', '거']"
12261,5610641,1,"['뒤', '늦다', '때', '시청률', '왜케', '안', '나오다', '모르다', '독특하다', '멋지다', '전개']"
12262,10227645,0,"['망', '억울하다', '달래다']"
12263,6256891,1,"['미국', '판', '장화', '홍련', '재밌다', '굿', 'ㅎㅎ']"
12264,9765082,1,"['다', '들다', '그렇다', '그렇게', '살', '고', '죽다', '꼭', '뭘', '알다', '목적', '있다', '똥', '이다']"
12265,2480272,0,"['아', '지루하다']"
12266,10247562,1,"['년', '지나다', '보다', '여운', '깊다', '가슴', '을', '울리다', '영화', '로빈', '윌리암스', '너무', '보고', '싶다']"
12267,4478569,0,"['스토리', '별루', '연', '계', '성', '별루', '도대체', '왜', '만들다']"
12268,8850368,0,"['왕년', '껌', '씹다']"
12269,6421370,0,"['전', '짜증나다', '안보', '고', '인터넷', '줄거리', '만', '가끔', '보다', '언제', '쯤', '복수']"
12270,6248992,0,"['공중전', '씬', '백프로', '처리', '인데', '게임', '보다도', '못']"
12271,10011197,1,"['내', '네네', '네', '좋다', '좋다', '꿀잼']"
12272,4012937,0,"['가발', '이라는', '소재', '만', '무서움', 'ㅋ', '내용', '그닥']"
12273,6205858,1,"['헐리웃', '블록버스터', '보다', '유쾌하다', '통괘', '하고', '심오', '오랜', '만', '너무', '진지하다', '영화', '봣음']"
12274,5097679,0,"['급임', '을', '감안', '이건', '뭐', 'ㅋ']"
12275,6336096,0,['찌다']
12276,8210453,0,"['왜', '보지', '않다', '혹평', '내', '돈', '내다', '영화', '보다', '혹평', '정도', '로', '안', '끝나다']"
12277,3064956,1,"['상당하다', '볼', '만', '스릴러']"
12278,9698637,0,"['남다', '존잘', '인데', '여주', '진짜', '몰입도', '겁나다', '떨어지다', 'ㅠ']"
12279,9833377,1,"['것', '고전', '이다', '시대', '초월', '이야기', '남성', '탐욕', '대한', '진지하다', '고찰', '무엇', '보다', '모든', '영화', '적', '요소', '촬영', '편집', '미장센', '연기', '등등', '주제', '부각시키다', '이건', '절대', '쉽다', '일이', '아니다', '이건', '정말', '위대하다', '연출', '이다']"
12280,9146394,1,"['역대', '드라마', '스토리', '중', '가장', '아', '련', '사하다', '같다', '테닥로즈', 'ㅜ', '둠스데이', '레전드', '다']"
12281,9290257,1,"['사실', '아이', '보다', '대다', '남성', '가장', '좋아하다', '소식', '들다', '비록', '저', '학생', '이지만', '영화', '보다', '아빠', '마음', '공감', '갈다', '가슴', '따뜻하다', '가족', '사랑', '이야기', '추천']"
12282,280743,0,"['박중훈', '혼자', '서', '너무', '오버', '모든', '점', '에서', '만족감', '을', '주지', '못']"
12283,8939517,1,"['시대', '잘못', '타다', '극', '장재', '상영', '좋다']"
12284,8342973,1,"['왜', '이렇게', '평점', '낮다', '정말', '재밌다', '좋다', '영화', '이다']"
12285,2115688,1,"['내', '인생', '최고', '시트콤', '보고', '또', '보고', '헤어', '날수', '없다']"
12286,4216953,1,"['오래되다', '지금', '보다', '충격', '임뭣', '모르다', '채널', '돌리다', '시간', '동안', '다', '보다', '재밌다']"
12287,29889,1,"['에서', '우연히', '접', '강추', '아주', '경쾌하다', '헤프', '닝', '사건']"
12288,3682639,0,"['너무', '얄팍하다', '옴니버스', '단편', '나열']"
12289,8207202,0,"['심하다', '심하다', '너무', '심하다', '영화', '아오']"
12290,7801497,1,"['아', '한숨', '만', '나오다', '이제', '뭔', '재미', '로', '사나', '벌써', '끝나다', '웬', '지', '조', '기', '종영', '되다', '해', '요', '진정', '훌륭하다']"
12291,8186024,0,"['영화관', '에서', '영화', '관람', '명', '께', '심심찮', '위로']"
12292,6115810,0,"['이미지', '님', '슴가', '김진태', '님', '움켜쥐다', '때', '근데', '같이', '드라마', '찍', '을', '때', '민망하다', '않다']"
12293,9371666,1,"['되게', '재밌다', '본', '영화', '인데', '평점', '낮다', '놀라다']"
12294,9492447,0,"['아', '영화', '멍', '밉다', '내', '용도', '없다', '산만하다', '여주', '빼다', '완죤긍데', '왜', '평점', '이리', '높다', '건지다']"
12295,8884514,0,"['평점', '순위', '맞추다', '관리', '회']"
12296,3023681,1,"['구', '스반', '산', '틀다', '한번', '내다', '실망', '을', '시키다', '적', '없다', '이번', '에도', '역시']"
12297,7873805,1,"['하이', '틴물', '중', '최고봉', '아만다', '바', '인즈', '자연스럽다', '연기', '없다', '앙꼬없는', '찐빵', '되다']"
12298,9665495,1,"['최고다', '그냥', '가족', '잇다', '반드시', '느끼다', '슬픔', '을']"
12299,6390614,0,['ㅋㅋㅋㅋㅋㅋㅋ']
12300,2175844,1,"['년', '월', '큐슈', '치란', '에서의', '가미카제', '특공대', '그중', '조선인', '조종사']"
12301,3123711,0,"['에디', '고도', '실제', '인물']"
12302,5979644,0,"['인', '대중', '에게', '자신', '만의', '그림', '을', '피', '력', '하고', '때', '그', '표현', '력', '대중성', '있다', '야하다']"
12303,1500390,0,"['감독', '상상', '속', '장난', '전혀', '노', '철학']"
12304,9212051,1,['빡치다']
12305,7124545,0,"['안습', '작', '웃기다', '좋다', '내', '영화관', '에서', '보다', '중요하다']"
12306,3342224,0,['후회']
12307,743078,0,"['어린이', '웃다', '않다', '유치하다', '어설프다', '코미디', '되다']"
12308,4766949,0,"['게', '왜', '재', '개봉', '거지']"
12309,9241127,0,"['영화', '에서', '메세지', '찾아내다', '네티즌', '에게', '경의', '표']"
12310,7452976,0,"['작가', '제', '저', '신', '이이', '닌듯', '범죄', '인간', '적', '잘못', '을', '구분', '못', '작품', '아니다', '쓰레기']"
12311,389941,1,"['시구', '로', '노', '보루', '감독', '시리즈', '진정하다', '마크로스', '다']"
12312,3778839,1,"['정말', '풋풋하다', 'ㅜ', '아직', '서툴다', '두', '주인공', '연기', '이다', '그것', '마', '지다', '매력', '적다', '영화']"
12313,6946317,1,"['영화', '따뜻하다', '내', '맘', '까지', '따뜻하다', '요즘', '남자친구', '랑', '권태기', '아니다', '권태기', '이다', '영화', '보다', '아', '말다', '있다', '나다', '있다', '싶다']"
12314,776215,0,"['양', '아치', '영환', '줄', '알', '고', '흑', '흑', '실망', '대박']"
12315,10275687,0,"['보지', '말다', '배경음악', '만', '그렇다', '싸하다']"
12316,7928962,1,"['에너지', '주다', '영화']"
12317,1718097,1,"['일본', '젊은이', '자연스럽다', '모습', '을', '옅다', '보다', '있다', '아마']"
12318,8108841,1,"['아이', '눈높이', '맞다', '저', '아이', '함께', '재다', '보다']"
12319,10065798,0,"['갑자기', '생각나다', '태어나다', '처음', '평점', '남기다', '보다', '이보', '다', '재미없다', '영화', '보다', '적', '없다']"
12320,5601515,0,"['이건', '뭐', '쓰레기', '스토리', '설정', '구멍', '투성이', '그래픽', '저', '예산', '영화', '급', '막장']"
12321,8178563,0,"['거', '킬링타임', '용', '맞다', '앞', '부분', '하고', '뒷', '부분', '완전하다', '내용', '다르다', '초딩', '용', '오락', '영화', '임']"
12322,3645570,0,"['이런', '쌍', '상', '만', '아', '영화', '말아먹다']"
12323,9380967,0,"['개연', '성', '제로', '너희', '역사', '지키다', '차다', '아이러니', '뻔뻔']"
12324,7618633,0,"['왜', '보다']"
12325,3860697,1,"['그저', '묻다', '따다', '않다', '그냥', '점', '만점', '점']"
12326,7461515,0,"['너무', '많다', '것', '을', '말', '억지로', '자신', '시선', '을', '강요', '불편하다', '감독']"
12327,6321187,1,"['아', '재밌다', '정말']"
12328,9928804,0,"['여', '주인공', '판타지', '랑은', '안', '어울리다', '페이스', '랑', '노잼']"
12329,4570986,1,"['프랑스', '영화', '라서', '지루하다', '같다', '의외로', '빵', '터지다', '훈훈하다', '코미디', '이다', 'ㅋㅋ']"
12330,5028553,1,"['독특하다', '덴마크인', '정서', '배우', '연기력', '정말', '압권', '특히', '사모님', '역']"
12331,73444,1,"['정도', '되다']"
12332,8514380,0,"['년', '후', '결말', '이라니', '어이', '상실', '차다', '필', '력', '딸리다', '딸리다']"
12333,2003923,0,"['드디어', '보다', '으악']"
12334,8631150,1,"['중학생', '때', '극장', '에서', '정말', '공포', '흥분', '속', '보다', '나', '에겐', '잊다', '없다', '추억', '시리즈', '중', '공포', '감다', '편이', 'ㅊ', '최고', '재미', '편이', '최고', '편', '서운하다', '최고']"
12335,8369051,1,"['아바타', '명장', '면', '기억나다', '완전', '실감', '나', '요']"
12336,8049792,0,"['좋다', '주제', '가지', '고', '배', '산', '가게', '만들다', '놨', '네', '연출', '차다', '보다', '내내', '집중', '안되다', '산만하다', '어', '수선', '어휴', '마디', '로', '답답하다', '영화']"
12337,9125799,0,"['잘나가다', '끝', '부분', '에서', '망치다', '끝', '부분', '만', '더', '신경', '써다', '다르다', '전개', '좋다', '아쉽다', '작품']"
12338,5467950,0,"['감독', '책', '을', '안', '읽다', '끄다', '캐스팅', '차다', '남자', '주인공', '너무', '아니다', '토오루', '아니다']"
12339,6334454,0,"['그렇다', '재미', '없다', '유우', '개', '귀엽다']"
12340,8373181,0,"['너무', '식상하다', '스토리', '시작', '하고', '불다', '결말', '보임']"
12341,1719184,1,"['세상', '거저', '없다', '남', '눈물', '나중', '나', '에게', '그', '배', '로', '돌아오다', '있다']"
12342,7086204,1,"['대한민국', '모습', '을', '오다']"
12343,8814983,1,"['제목', '눈', '익다', '잠', '안다', '보다', '깊다', '감동', '받다', '사랑', '우정', '술', '음악', '일', '국가', '끈', '끌다', '내', '좋아하다', '분위기', '전부', '있다', '혹', '아시아', '전쟁', '울다', '혹평', '영화', '영화로', '서', '좋다', '미국', '힘', '느껴지다', '슬픔', '강하다', '힘', '이다']"
12344,5820214,0,"['줄거리', '영화', '내용', '전부', '네', 'ㅋㅋㅋ']"
12345,5219022,0,"['쓰레기', '영화']"
12346,9239261,0,"['건', '포드', '마이크로', '미사일', '타', '노', '서커스', '기법', '전투', '신도', '없다', '발키리', '쌈', '마이', '액션', '초', '시', '공', '요새', '마크로스', '사랑', '기억', '요가', '거', '보다', '먼저', '나오다', '미치다']"
12347,8675741,0,"['왜', '흥행', '안', '돼다', '알다']"
12348,6005735,1,"['감동', '이다']"
12349,6677614,1,"['확실하다', '타', '좀비', '물', '과는', '차이점', '돋보이다', '시리즈', '쓸데없이', '잔인하다', '않다', '충분하다', '재밌다']"
12350,2143208,1,"['오다', '웃기다', '죽다', '알다', '푸핫']"
12351,7074296,1,"['액션', '좋다', '몰입', '감', '굿', '재미있다', '평점', '왜', '이다']"
12352,653907,0,"['전쟁영화', '아니다', '군인', '같다', '않다', '군인', '어색하다', '연기']"
12353,6120514,1,"['몰입도', '하나', '만으로', '영화', '충분하다']"
12354,3617826,0,"['걸', '극장', '에서', '본', '다그', '냥', '불우', '이웃', '돕기', '쓰다', '자살', '자랑']"
12355,9993986,0,"['모성애', '핑계', '로', '여주', '벌이다', '일련', '행동', '을', '미화', '느낌', '반감', '을', '사다', '아무리', '엄마', '라도', '모두', '채', '연희', '같다', '않다', '일부러', '부각시키다', '아니다', '생각', '짧다', '시나리오', '근데', '최소한', '채연', '희다', '이휘도', '이해', '해주다', '않다', '연기력', '다', '들다', '쩜']"
12356,812968,0,"['최악', '최악', '류', '저', '질', '감수성', '섞이다', '족', '바리', '일상', '최악']"
12357,10221005,0,"['갈수록', '태산', '이라는', '말', '자다', '어울리다', '영화', '최고', '명', '장면', '수영장', '사장', '모가지', '날아가다', '장면', '이다', '도대체', '뭐', '냐', '게']"
12358,9740072,0,"['대역', '쓰다', '배우', '라고', '자존심', '없다']"
12359,8753080,1,"['에로영화', '하나', '장르', '이다']"
12360,8592802,0,"['휴', '내용', '있다', '척', '하기는']"
12361,7770945,0,"['선제', '공격', '피해자', '인척', '솔직하다', '아니다']"
12362,10068158,1,"['아이', '참여', '영화']"
12363,8619514,1,"['가장', '용다', '그', '어떻다', '영화', '보다', '먹다', '먹다', '함', '을', '주다', '작품', '가족', '이란', '무엇', '인가', '생각', '아주', '소중하다', '사랑스럽다', '이야기', '사라', '폴리', '시대', '가장', '위대하다', '되다', '감독']"
12364,6301679,1,"['감동', '재미', '있다', '영화', 'ㅋㅋ']"
12365,7330328,0,"['액션', '거의', '없다', '성룡', '영화', '중', '에서', '최악', 'ㅡ', 'ㅡ']"
12366,6148884,0,"['진짜', '긴급', '조치', '보다', '쓰레기']"
12367,3862351,0,"['신선하다', '더', '이상은', '없다']"
12368,8135903,1,"['최고', '영화관', '에서', '보다', '더', '애틋하다', 'ㅋㅋㅋ']"
12369,4870836,1,"['좋아하다', '로맨틱코미디', '중', '하나', '유쾌하다', '사랑스럽다', '커플', '머피', '잊다', '없다']"
12370,5519919,1,"['촬영', '무려', '년', '시간', '걸리다', '자연', '스럽게', '행동', '하', '장면', '하', '나', '하나', '엮', '어서', '만', '든', '수작']"
12371,8047452,1,"['다시', '보기', '로', '보다', '진짜', '다시', '보다', '명작']"
12372,4773092,0,"['옛날', '보다', '때', '나', '지', '금보', '나', '상당하다', '촌스럽다', '영화']"
12373,4486475,0,"['어디', '크다', '넘다', '없다', '이렇다', '작품', '코믹', '보다', '진지하다', '보다']"
12374,8793301,1,"['시청률', '때문', '폐지', '시간대', '바꾸다', '시청률', '상승', '이다']"
12375,9848104,1,"['편이', '가장', '완성', '있다', '편', '편도', '만화', '원작', '이라는', '제약', '한계', '딛다', '괜찮다', '생각', '하지만', '방대하다', '내용', '을', '편', '담다', '보다', '아쉽다', '부분', '있다', '차라리', '시간', '을', '분분', '늘리다', '우스', '이나', '안지', '아', '오시', '비중', '을', '늘리다', '않다']"
12376,9760873,0,"['점도', '아깝다', '영화', '다', '원작', '비다', '넘다', '재미없다', '실패', '점', '치다']"
12377,8831288,1,"['반전', '알', '고', '보다', '재밌다', '스토리', '탄탄']"
12378,48098,0,"['보다만', '영화', '아즈미', '인가', '칼', '고', '설치다', '여자애', '나오다', '그것', '끝', '까지', '본', '사람', '임']"
12379,10050858,0,"['정치', '병', '걸리다', '쓰레기', '영화', '갑자기', '뉴라이트', '왜', '나오다', '광', '우', '뻥', '을', '강풀', '처럼', '좀비', '로', '만들다', 'ㅋㅋㅋ']"
12380,7548201,1,"['기본', '줄거리', '다소', '선정', '적임', '에도', '불구', '하고', '퇴폐', '적', '인', '느낌', '을', '받다', '겨를', '없다', '엄청나다', '몰입', '감']"
